n,d,k,rang,z,sigma,runk,runphi,Run 1 cost,Run 2 cost,Run 3 cost,Run 4 cost,Run 5 cost,Run 6 cost,Run 7 cost,Run 8 cost,Run 9 cost,Run 10 cost,Average,optimal cost,av prec,max prec,av recall,max recall,prec sd,recall sd
10035,2,10,50,25,1,10,2,351.3331534579397,486.7575596403047,404.8219058666277,514.6984783934018,591.4450116611632,144.67663124950124,284.61828427860274,418.546854847093,628.87407133554,646.3238502603782,447.20958009905524,0.4027456739043026,0.6242424242424243,0.681818181818182,0.6866666666666668,0.7500000000000001,0.06803013430498073,0.07483314773547886
10035,2,10,50,25,1,11,2,166.97825602616126,959.5621234612478,254.5304822654813,429.5647980909382,307.181058140718,340.2787261233986,802.5932206223364,229.82401668851472,646.3837656513267,227.4256930680203,436.43221401381436,0.4027456739043026,0.5972222222222223,0.6333333333333334,0.7166666666666667,0.76,0.050077101048110945,0.06009252125773314
10035,2,10,50,25,1,12,2,275.6679657539864,840.8486651221318,223.91207276241235,396.4332909842274,505.30146334659685,485.7128048745442,416.9273687197145,640.9835016315232,342.32376324653984,282.47678898038066,441.05876854220577,0.4027456739043026,0.5743589743589743,0.6307692307692309,0.7466666666666667,0.8200000000000001,0.0447066558311864,0.05811865258054236
10035,2,10,50,25,1,13,2,299.6046590442729,371.08869246319705,162.45042276522554,514.8279011767637,204.0141108425245,264.01016589441883,339.5095719256974,786.4818520777512,478.11173893402264,153.9470466160446,357.4046161739918,0.4027456739043026,0.55,0.607142857142857,0.77,0.85,0.027042420694287025,0.03785938897200185
10035,2,10,50,25,1,14,2,280.669742510876,434.51411223460224,454.0514669175518,243.54257184519915,290.32753682329394,202.9103237970205,342.68572124523615,587.1577680650163,485.96256962101734,149.1842732896255,347.10060863494385,0.4027456739043026,0.5399999999999998,0.5933333333333332,0.8099999999999999,0.89,0.03303570832737446,0.04955356249106165
10035,15,10,50,25,1,10,0.5,1952.6961602901902,1900.4117939480927,1860.9099047326015,1805.2610249414618,1525.6223865469474,2308.0027105234226,1971.9030697876988,2381.046398940116,1766.2244542849785,1851.9986777624235,1932.4076581757931,17.796630913242456,0.6333333333333334,0.7090909090909092,0.6966666666666667,0.78,0.03698956247192032,0.04068851871911235
10035,15,10,50,25,1,11,0.5,2110.4228637021106,1596.6026278828176,1823.4013875215333,1872.3852983313798,1577.5825835807047,2725.452756184109,1153.6331883969758,1406.9510333375395,2352.7533190311333,3634.5584784202674,2025.3743536388574,17.796630913242456,0.5805555555555555,0.65,0.6966666666666667,0.78,0.04015786748555819,0.048189440982669855
10035,15,10,50,25,1,12,0.5,1793.5940594342399,1933.2635629385331,2012.5590692019966,975.8337565208294,2035.6962914886924,2336.055548516338,1701.3301918532898,1834.9620007534406,1921.9079341647519,3364.3942748417326,1990.9596689713842,17.796630913242456,0.5538461538461539,0.6076923076923078,0.72,0.7900000000000001,0.04166173540838955,0.054160256030906406
10035,15,10,50,25,1,13,0.5,1487.6953641791818,2489.5624749975445,1320.6915842172102,1838.6921582036193,831.812811839267,949.5055188983001,1050.0766303504272,1739.8848208765405,1183.2790471660794,1652.8714913377319,1454.4071902065903,17.796630913242456,0.5666666666666667,0.6142857142857143,0.7933333333333332,0.8600000000000001,0.03499271061118826,0.0489897948556636
10035,15,10,50,25,1,14,0.5,2070.0806193328303,1135.3532809966296,1229.5037205289061,1254.516656112621,1326.4140757913062,1227.7696961561803,1523.0644587637396,153.76131027717295,947.8543670944345,854.744676679286,1172.3062861733108,17.796630913242456,0.5555555555555555,0.6,0.8333333333333334,0.9000000000000001,0.039752319599996255,0.05962847939999439
10035,15,10,50,25,1,10,1,3454.6245016022644,2925.94565701723,2193.505517052136,3073.289191929703,1563.657003246776,3299.187623206677,1659.9230847379538,1457.4654858780207,1809.969002434934,3156.8159097605153,2459.438297686621,17.796630913242456,0.6060606060606062,0.6727272727272727,0.6666666666666667,0.74,0.048862168171506355,0.05374838498865698
10035,15,10,50,25,1,11,1,2484.717714145723,2308.2060050837313,2327.777705672083,2794.6668198628026,918.3475174896479,1612.6157275460575,1842.8010451394596,1430.3794562310425,2727.147063997914,3350.398305272131,2179.7057360440594,17.796630913242456,0.5777777777777777,0.6416666666666666,0.6933333333333332,0.7700000000000001,0.07114582486036494,0.08537498983243799
10035,15,10,50,25,1,12,1,1434.1404077323884,1483.823543680496,1425.1639337367933,1577.5228313155237,1972.6903826105915,1127.9517270298281,1555.2898468854603,2079.525624301085,1716.683489512269,1607.9746497224908,1598.0766436526924,17.796630913242456,0.5846153846153848,0.6538461538461539,0.76,0.85,0.039390491014710836,0.05120763831912407
10035,15,10,50,25,1,13,1,1611.1130825990522,1076.0488034333227,2324.6493663250985,1717.5643622772095,1470.7493694578081,1944.7744192327964,2086.2076422280834,1585.5849509447191,2307.3339388502063,1178.0519970291198,1730.207793237742,17.796630913242456,0.5357142857142857,0.5857142857142856,0.75,0.82,0.034090050150657976,0.047726070210921234
10035,15,10,50,25,1,14,1,1126.4828951621073,1040.66847220632,1685.3373442413415,1455.6593534095045,1287.907843561282,1339.625277039207,1583.9051125151964,1561.0679911245743,1883.9082148406826,934.4441729637819,1389.9006677063996,17.796630913242456,0.5311111111111111,0.5666666666666667,0.7966666666666666,0.85,0.015555555555555546,0.02333333333333338
10035,15,10,50,25,1,10,2,2099.710432472995,2185.5441680523604,1416.845049563087,1957.9586350746104,1999.6895668517682,2533.686572009752,2757.909838058785,1583.4861760185443,1986.73237818526,2244.0406470200214,2076.560346330719,17.796630913242456,0.6060606060606061,0.6636363636363637,0.6666666666666667,0.7300000000000001,0.04065578140908709,0.044721359549995766
10035,15,10,50,25,1,11,2,2907.780741321502,1691.6000746972338,1729.0795770532313,2151.643664547617,1561.0542162792924,1932.2687419697384,1856.7808403927877,643.6955299799679,2250.569159340719,2613.7233577072643,1933.8195903289354,17.796630913242456,0.6194444444444444,0.7,0.7433333333333333,0.8400000000000002,0.04129463540921804,0.04955356249106173
10035,15,10,50,25,1,12,2,2542.7583172877876,2305.0785588963404,2501.614088008795,1022.8529763581297,1588.9421513652778,1968.7182978597714,2212.8525900719997,1228.6771990989616,997.9645153581996,1722.9257804526994,1809.2384474757964,17.796630913242456,0.582051282051282,0.6384615384615385,0.7566666666666667,0.8300000000000001,0.05384615384615384,0.06999999999999999
10035,15,10,50,25,1,13,2,2013.3601157824403,1771.9087103470695,2222.9818617106553,1200.544400125644,1403.2782265136545,995.364692797648,1393.0569542435949,1442.423091360498,2099.9853580445665,776.6712521478183,1531.9574663073588,17.796630913242456,0.5642857142857143,0.6142857142857143,0.79,0.86,0.026190476190476212,0.036666666666666695
10035,15,10,50,25,1,14,2,1977.1044649157966,1861.383442070646,1656.185248947376,2059.50947304563,1569.6955938324309,1446.5711209899036,1336.4131915988003,1816.69357337213,1743.2960688295261,1914.204592152814,1738.1056769755055,17.796630913242456,0.5244444444444444,0.5866666666666666,0.7866666666666667,0.8800000000000001,0.02266230894930127,0.03399346342395193
